0,0000000000000E+00	-3,9540616492199E-26	0,0000000000000E+00	1,0000000000000E+00	7,1000000000000E-01
4,9323402070664E-01	4,9253150161785E-01	3,5018133839848E-01	9,9700005982313E-01	7,0984314448364E-01
9,8670555379950E-01	9,8359590047076E-01	7,0031062914434E-01	9,9309388299776E-01	7,0910579731646E-01
1,4806526320688E+00	1,4729549875893E+00	1,0502490784973E+00	9,8811408208759E-01	7,0765818981305E-01
1,9753139821768E+00	1,9601840453303E+00	1,3997474886054E+00	9,8151524202841E-01	7,0524667301391E-01
2,4709298226106E+00	2,4445687317926E+00	1,7484415259003E+00	9,7277950767728E-01	7,0165236719636E-01
2,9677418983755E+00	2,9251739955443E+00	2,0958548755007E+00	9,6153400154788E-01	6,9667729126467E-01
3,4659944524162E+00	3,4008826085881E+00	2,4414197448324E+00	9,4750536929972E-01	6,9016509931717E-01
3,9659342256165E+00	3,8704672161672E+00	2,7844910584433E+00	9,3058511608707E-01	6,8201458591889E-01
4,4678107343484E+00	4,3326548623816E+00	3,1243827336400E+00	9,1079883022620E-01	6,7219648108904E-01
4,9718776582157E+00	4,7861937958633E+00	3,4603897613096E+00	8,8830379754379E-01	6,6072588339026E-01
5,4783925625055E+00	5,2299056830835E+00	3,7918150183476E+00	8,6335349554993E-01	6,4768213020800E-01
5,9876168981880E+00	5,6627289294394E+00	4,1179945028825E+00	8,3627794993659E-01	6,3318244981579E-01
6,4998187774048E+00	6,0837483199959E+00	4,4383115290912E+00	8,0745090658285E-01	6,1737560070854E-01
7,0152707530782E+00	6,4922118919092E+00	4,7522140764154E+00	7,7726457301856E-01	6,0044129159488E-01
7,5342514842041E+00	6,8875373185866E+00	5,0592242527721E+00	7,4611199193743E-01	5,8256588406786E-01
8,0570468460473E+00	7,2693109976632E+00	5,3589398717548E+00	7,1436752693895E-01	5,6393576460041E-01
8,5839504852389E+00	7,6372780187512E+00	5,6510360298349E+00	6,8237646506322E-01	5,4473824033006E-01
9,1152632646791E+00	7,9913303071423E+00	5,9352666835638E+00	6,5044793397929E-01	5,2515909077362E-01
9,6512954839269E+00	8,3314902073963E+00	6,2114614951693E+00	6,1885306324899E-01	5,0536223885316E-01
1,0192366879201E+01	8,6578940669302E+00	6,4795147921445E+00	5,8781542341363E-01	4,8549498046203E-01
1,0738806068281E+01	8,9707717155033E+00	6,7393855672480E+00	5,5752516809569E-01	4,6570416170534E-01
1,1290954991290E+01	9,2704350649320E+00	6,9910911696973E+00	5,2812989174457E-01	4,4610065758309E-01
1,1849164469911E+01	9,5572553085183E+00	7,2346931103546E+00	4,9974333686627E-01	4,2679122643032E-01
1,2413800868563E+01	9,8316556248668E+00	7,4703017933315E+00	4,7245068021709E-01	4,0786397447218E-01
1,2985242763808E+01	1,0094092025405E+01	7,6980591667716E+00	4,4630494122300E-01	3,8938939235686E-01
1,3563882054554E+01	1,0345046058200E+01	7,9181418772533E+00	4,2133924638439E-01	3,7142700355246E-01
1,4150128402831E+01	1,0585012951662E+01	8,1307486521776E+00	3,9756915795265E-01	3,5402554639527E-01
1,4744408123596E+01	1,0814497054431E+01	8,3361034541708E+00	3,7499023450133E-01	3,3721778760299E-01
1,5347163074540E+01	1,1033999979075E+01	8,5344397090691E+00	3,5358870806758E-01	3,2102635458858E-01
1,5958857317258E+01	1,1244022426143E+01	8,7260097691273E+00	3,3334127033327E-01	3,0547843240214E-01
1,6579973786664E+01	1,1445052327862E+01	8,9110722954071E+00	3,1420959325548E-01	2,9056912555306E-01
1,7211018731770E+01	1,1637566672185E+01	9,0898891033731E+00	2,9616164122109E-01	2,7631296313927E-01
1,7852519495296E+01	1,1822029678745E+01	9,2627314716995E+00	2,7915300511102E-01	2,6269647019924E-01
1,8505031174846E+01	1,1998887326718E+01	9,4298612158511E+00	2,6313828453741E-01	2,4971616498896E-01
1,9169134402509E+01	1,2168570090892E+01	9,5915527689051E+00	2,4807393082251E-01	2,3736884354883E-01
1,9845440895843E+01	1,2331490205597E+01	9,7480711007296E+00	2,3391020691628E-01	2,2563250179795E-01
2,0534590127284E+01	1,2488041664706E+01	9,8996811811923E+00	2,2060485187426E-01	2,1449110486808E-01
2,1237254875126E+01	1,2638602957704E+01	1,0046638516952E+01	2,0810929878355E-01	2,0392434559228E-01
2,1954147884689E+01	1,2783531597551E+01	1,0189198614666E+01	1,9637969468843E-01	1,9391625954726E-01
2,2686017427540E+01	1,2923172328885E+01	1,0327610672186E+01	1,8537599480524E-01	1,8444934117383E-01
2,3433649521881E+01	1,3057851655888E+01	1,0462120732963E+01	1,7505398167678E-01	1,7549311895351E-01
2,4197879034507E+01	1,3187881490377E+01	1,0592959068427E+01	1,6537607438112E-01	1,6702681335303E-01
2,4979585240017E+01	1,3313558239780E+01	1,0720359104416E+01	1,5630112058694E-01	1,5903282028856E-01
2,5779694041211E+01	1,3435163719158E+01	1,0844541649152E+01	1,4779684975103E-01	1,5148406537286E-01
2,6599195732210E+01	1,3552969711324E+01	1,0965724356456E+01	1,3982806720073E-01	1,4436063253719E-01
2,7439127235334E+01	1,3667232494698E+01	1,1084115416937E+01	1,3236122765548E-01	1,3763995010272E-01
2,8300592084613E+01	1,3778199227474E+01	1,1199916712401E+01	1,2536753711426E-01	1,3129309347478E-01
2,9184764866574E+01	1,3886105211549E+01	1,1313317507038E+01	1,1881657319013E-01	1,2530722891292E-01
3,0092884559061E+01	1,3991176628592E+01	1,1424513373846E+01	1,1268238736223E-01	1,1966305654376E-01
3,1026274514758E+01	1,4093630540041E+01	1,1533680959403E+01	1,0693829352372E-01	1,1432997444093E-01
3,1986333579620E+01	1,4193675799130E+01	1,1640993755886E+01	1,0156179353256E-01	1,0929694892936E-01
3,2974551635609E+01	1,4291515786956E+01	1,1746622101066E+01	9,6531137860514E-02	1,0454726314873E-01
3,3992518482256E+01	1,4387347500456E+01	1,1850730023908E+01	9,1825752211744E-02	1,0005679363246E-01
3,5041921616269E+01	1,4481363376451E+01	1,1953468935767E+01	8,7425643689366E-02	9,5810034693002E-02
3,6124559553878E+01	1,4573749467605E+01	1,2054990247995E+01	8,3310728823702E-02	9,1791144198793E-02
3,7242346271611E+01	1,4664688178488E+01	1,2155435908736E+01	7,9465579716262E-02	8,7987495931620E-02
3,8397326749033E+01	1,4754359177603E+01	1,2254947866132E+01	7,5871200848412E-02	8,4380116572771E-02
3,9591679189132E+01	1,4842935749292E+01	1,2353655450716E+01	7,2511811297428E-02	8,0963086451527E-02
4,0827726120272E+01	1,4930591177898E+01	1,2451700610630E+01	6,9373570148675E-02	7,7725018823383E-02
4,2107945498147E+01	1,5017494187648E+01	1,2549206367599E+01	6,6439688801598E-02	7,4647943436030E-02
4,3434975146559E+01	1,5103810766703E+01	1,2646302052153E+01	6,3697818947037E-02	7,1729931107358E-02
4,4811630520541E+01	1,5189705079176E+01	1,2743110686016E+01	6,1132675209088E-02	6,8952261300964E-02
4,6240922469486E+01	1,5275334905020E+01	1,2839742673302E+01	5,8730194899941E-02	6,6301278907178E-02
4,7726048355576E+01	1,5360856200146E+01	1,2936298954911E+01	5,6478883536642E-02	6,3764197164863E-02
4,9270409816914E+01	1,5446418536299E+01	1,3032867854132E+01	5,4361994194265E-02	6,1327509055523E-02
5,0877639412204E+01	1,5532161452978E+01	1,3129528231046E+01	5,2367966575427E-02	5,8986183892636E-02
5,2551582857629E+01	1,5618221753611E+01	1,3226358945732E+01	5,0485585889530E-02	5,6734811564278E-02
5,4296330112316E+01	1,5704727121396E+01	1,3323426240658E+01	4,8704131995537E-02	5,4560503900703E-02
5,6116202055995E+01	1,5791799767398E+01	1,3420783740676E+01	4,7012416597440E-02	5,2460706872591E-02
5,8015772692903E+01	1,5879549134357E+01	1,3518481916240E+01	4,5401044465638E-02	5,0426687289253E-02
5,9999846947877E+01	1,5968079192881E+01	1,3616542848169E+01	4,3861685777515E-02	4,8444052387169E-02
6,2073469547920E+01	1,6057477497162E+01	1,3714969690869E+01	4,2382915749493E-02	4,6510415780815E-02
6,4241916140637E+01	1,6147817009029E+01	1,3813752981129E+01	4,0958179110463E-02	4,4620103774443E-02
6,6510653327205E+01	1,6239157921992E+01	1,3912864329321E+01	3,9580900600167E-02	4,2772984778277E-02
6,8885316458477E+01	1,6331540365054E+01	1,4012265882606E+01	3,8241506958441E-02	4,0964391012699E-02
7,1371682990286E+01	1,6424978930583E+01	1,4111888244114E+01	3,6934737778269E-02	3,9190629029164E-02
7,3975570345498E+01	1,6519469970486E+01	1,4211646244960E+01	3,5655780375296E-02	3,7449294254715E-02
7,6702809269318E+01	1,6614977003849E+01	1,4311410554612E+01	3,4395956022176E-02	3,5728025342541E-02
7,9559083961184E+01	1,6711421596707E+01	1,4410995063282E+01	3,3145816601445E-02	3,4016128841411E-02
8,2549869903838E+01	1,6808665121586E+01	1,4510156881924E+01	3,1890231195094E-02	3,2309097983705E-02
8,5680238468967E+01	1,6906492341092E+01	1,4608599496640E+01	3,0618279884708E-02	3,0596687112659E-02
8,8954665963628E+01	1,7004615056003E+01	1,4705938070240E+01	2,9317703482701E-02	2,8866589809038E-02
9,2376855999020E+01	1,7102639272446E+01	1,4801705751051E+01	2,7970290180291E-02	2,7109106697330E-02
9,5949490806752E+01	1,7200050609530E+01	1,4895344209710E+01	2,6559964030908E-02	2,5317921305524E-02
9,9673920384190E+01	1,7296210651258E+01	1,4986222565579E+01	2,5074115920966E-02	2,3488369914340E-02
1,0354994045542E+02	1,7390358770567E+01	1,5073618460328E+01	2,3499856370140E-02	2,1611193572780E-02
1,0757547273502E+02	1,7481601185061E+01	1,5156733829949E+01	2,1824437917534E-02	1,9687413247391E-02
1,1174628071809E+02	1,7568910957004E+01	1,5234732757598E+01	2,0031188853540E-02	1,7718017647156E-02
1,1605575652279E+02	1,7651098808595E+01	1,5306732010382E+01	1,8096026014934E-02	1,5698148893421E-02
1,2049470773284E+02	1,7726804001733E+01	1,5371810502570E+01	1,5993459014873E-02	1,3623421713084E-02
1,2505125970034E+02	1,7794521698708E+01	1,5429018758802E+01	1,3708549840006E-02	1,1483936394643E-02
1,2971089107205E+02	1,7852710580895E+01	1,5477400994912E+01	1,1247585049558E-02	9,2805868042694E-03
1,3445654036808E+02	1,7899915059818E+01	1,5516089750022E+01	8,6287829611854E-03	7,0211672771342E-03
1,3926889907347E+02	1,7934854655389E+01	1,5544324812965E+01	5,8781750342819E-03	4,7100668683024E-03
1,4412682907154E+02	1,7956522494375E+01	1,5561510001538E+01	3,0338851577100E-03	2,3638618079065E-03
1,4900787777452E+02	1,7964276512687E+01	1,5567285713776E+01	1,3970842173486E-04	2,3549222633020E-06
