0,0000000000000D+00 2,5135892293939D-10 -0,0000000000000D+00 1,7061501990313D-10 -0,0000000000000D+00 3,5322181473166D-07 0,0000000000000D+00 6,8878272445277D-01
4,9291618185410D-01 3,0666687845509D-02 2,1944180854133D-06 7,4907794451616D-03 6,4572687565042D-05 1,4753414495189D-01 1,9921656438542D-04 8,1819469111511D-01
9,8608088989202D-01 1,2220421800949D-01 4,8161654159595D-05 2,6813232355612D-02 6,5804388137216D-04 3,2032000240189D-01 1,1220464544284D-03 9,6032610410259D-01
1,4797071465570D+00 2,7392354239485D-01 2,2223224502178D-04 5,4203202085941D-02 2,3064491016084D-03 5,1901172984097D-01 2,9451420628159D-03 1,1158342671280D+00
1,9740612299032D+00 4,8436535163222D-01 6,3042790093908D-04 8,6875910281286D-02 5,5756702125460D-03 7,4373623469490D-01 6,0120318472126D-03 1,2854055832872D+00
2,4693561623738D+00 7,5052427724344D-01 1,3701159558446D-03 1,2277909280624D-01 1,0944710255446D-02 9,9379859769898D-01 1,0618695571816D-02 1,4694471179004D+00
2,9658582220229D+00 1,0674358189246D+00 2,5300435273345D-03 1,6042265317392D-01 1,8807118352150D-02 1,2674976485696D+00 1,7045049492663D-02 1,6679102904848D+00
3,4637981831641D+00 1,4281362547728D+00 4,1813357327595D-03 1,9875374360353D-01 2,9416986723733D-02 1,5620489938147D+00 2,5502632638823D-02 1,8801414653172D+00
3,9634245719812D+00 1,8239820768185D+00 6,3802245812865D-03 2,3705628814957D-01 4,2886321632703D-02 1,8736717519400D+00 3,6127494947022D-02 2,1048382616034D+00
4,4649859146580D+00 2,2452091737737D+00 9,1680880441151D-03 2,7486738501748D-01 5,9184806723025D-02 2,1978039057882D+00 4,8970587160571D-02 2,3400978894290D+00
4,9687307373782D+00 2,6815904779750D+00 1,2574141048961D-02 3,1190839800147D-01 7,8158226679386D-02 2,5293910425776D+00 6,4001538397562D-02 2,5835236029641D+00
5,4749253181961D+00 3,1230775109194D+00 1,6617390163529D-02 3,4802884717611D-01 9,9552684152079D-02 2,8632041471706D+00 8,1117409556076D-02 2,8323790820652D+00
5,9838181832954D+00 3,5603327667224D+00 2,1308772063574D-02 3,8316288051744D-01 1,2304267829043D-01 3,1941300400282D+00 1,0015563992326D-01 3,0837498238112D+00
6,4956933626004D+00 3,9851175649833D+00 2,6652827209306D-02 4,1729625237420D-01 1,4825857265082D-01 3,5174154997919D+00 1,2090867696149D-01 3,3346999694316D+00
7,0108348860356D+00 4,3905223827711D+00 3,2649084839260D-02 4,5044279903987D-01 1,7481125218124D-01 3,8288396960804D+00 1,4313848818374D-01 3,5824050040135D+00
7,5294735279144D+00 4,7710583324466D+00 3,9293071013869D-02 4,8262820089344D-01 2,0231255017523D-01 4,1248260632848D+00 1,6658992634604D-01 3,8242526669683D+00
8,0519465737721D+00 5,1226370758398D+00 4,6577033519891D-02 5,1387961200198D-01 2,3039104266014D-01 4,4024855030964D+00 1,9100216090249D-01 4,0579166378641D+00
8,5785203016627D+00 5,4424727967031D+00 5,4490441628049D-02 5,4421962891578D-01 2,5870334667229D-01 4,6596201576536D+00 2,1611805191611D-01 4,2813976179078D+00
9,1094964933808D+00 5,7289337402848D+00 6,3020318696242D-02 5,7366347974481D-01 2,8694133859938D-01 4,8946822822440D+00 2,4169128366409D-01 4,4930409362946D+00
9,6451769307212D+00 5,9813684272994D+00 7,2151467316333D-02 6,0221820544314D-01 3,1483607037013D-01 5,1067165161627D+00 2,6749163525185D-01 4,6915352460341D+00
1,0185916651089D+01 6,1999288113605D+00 8,1866598944112D-02 6,2988336936246D-01 3,4215890201077D-01 5,2952836651521D+00 2,9330830569841D-01 4,8758955696876D+00
1,0731999684409D+01 6,3853982395444D+00 9,2146487408477D-02 6,5665220345390D-01 3,6872076480105D-01 5,4603833518974D+00 3,1895193021160D-01 5,0454378679746D+00
1,1283798819957D+01 6,5390360055907D+00 1,0297003713772D-01 6,8251368234749D-01 3,9436992345165D-01 5,6023721387470D+00 3,4425538198170D-01 5,1997487177265D+00
1,1841651343267D+01 6,6624428622208D+00 1,1431441961216D-01 7,0745416078342D-01 4,1898875582281D-01 5,7218929698721D+00 3,6907374859925D-01 5,3386494471008D+00
1,2405930043617D+01 6,7574470559282D+00 1,2615514841300D-01 7,3145912020523D-01 4,4249023244731D-01 5,8198057453700D+00 3,9328343593279D-01 5,4621638572737D+00
1,2977007710280D+01 6,8260108842388D+00 1,3846617473924D-01 7,5451496993411D-01 4,6481398669564D-01 5,8971307240661D+00 4,1678110693134D-01 5,5704839878714D+00
1,3555292636274D+01 6,8701582120910D+00 1,5122003068283D-01 7,7661013878973D-01 4,8592238494121D-01 5,9549987179796D+00 4,3948205445500D-01 5,6639417511855D+00
1,4141157610875D+01 6,8919177075548D+00 1,6438792474552D-01 7,9773638503515D-01 5,0579714253581D-01 5,9946084557674D+00 4,6131862126979D-01 5,7429786101263D+00
1,4735064182709D+01 6,8932813602414D+00 1,7793981006516D-01 8,1788950593035D-01 5,2443574875166D-01 6,0171963975521D+00 4,8223854929609D-01 5,8081234072642D+00
1,5337438396662D+01 6,8761739159219D+00 1,9184457544933D-01 8,3706999270467D-01 5,4184841024310D-01 6,0240061724344D+00 5,0220306945316D-01 5,8599708459585D+00
1,5948741801363D+01 6,8424332273526D+00 2,0607011360165D-01 8,5528313971893D-01 5,5805537657573D-01 6,0162715993342D+00 5,2118539240054D-01 5,8991606235725D+00
1,6569471449179D+01 6,7937967181775D+00 2,2058345757437D-01 8,7253904446541D-01 5,7308470240375D-01 5,9951974439429D+00 5,3916905778643D-01 5,9263656939074D+00
1,7200106640606D+01 6,7318926499618D+00 2,3535090357568D-01 8,8885244382473D-01 5,8696984590429D-01 5,9619492312280D+00 5,5614633066041D-01 5,9422753129398D+00
1,7841215435494D+01 6,6582388122474D+00 2,5033806555083D-01 9,0424205909338D-01 5,9974824967031D-01 5,9176456991396D+00 5,7211702236517D-01 5,9475865616904D+00
1,8493312638081D+01 6,5742412126073D+00 2,6551003892514D-01 9,1873010475436D-01 6,1145986702262D-01 5,8633504976884D+00 5,8708726426382D-01 5,9429939128321D+00
1,9156984060086D+01 6,4811953865912D+00 2,8083137331359D-01 9,3234196099097D-01 6,2214596122694D-01 5,8000699250578D+00 6,0106813997435D-01 5,9291840139934D+00
1,9832868768838D+01 6,3802920741530D+00 2,9626620897332D-01 9,4510442709351D-01 6,3184812303525D-01 5,7287510410302D+00 6,1407497790459D-01 5,9068259064533D+00
2,0521588079796D+01 6,2726211494861D+00 3,1177827680370D-01 9,5704588520244D-01 6,4060739738912D-01 5,6502797804141D+00 6,2612626647260D-01 5,8765697209675D+00
2,1223798812162D+01 6,1591764241546D+00 3,2733087105579D-01 9,6819471745821D-01 6,4846411967662D-01 5,5654828396173D+00 6,3724285231304D-01 5,8390395048109D+00
2,1940246544487D+01 6,0408635067632D+00 3,4288698578492D-01 9,7857810521841D-01 6,5545709701671D-01 5,4751265447028D+00 6,4744746863384D-01 5,7948325696907D+00
2,2671641351580D+01 5,9185063526815D+00 3,5840920568862D-01 9,8822235654398D-01 6,6162360825925D-01 5,3799213791648D+00 6,5676407491555D-01 5,7445142750505D+00
2,3418799819476D+01 5,7928542504175D+00 3,7385976068768D-01 9,9715105044394D-01 6,6699934940398D-01 5,2805246251312D+00 6,6521766825401D-01 5,6886212885049D+00
2,4182556286076D+01 5,6645870613970D+00 3,8920049863560D-01 1,0053855826857D+00 6,7161805153318D-01 5,1775426272517D+00 6,7283395321007D-01 5,6276570212307D+00
2,4963762841154D+01 5,5343235162821D+00 4,0439291260915D-01 1,0129449474709D+00 6,7551153539280D-01 5,0715338112148D+00 6,7963882300188D-01 5,5620961925761D+00
2,5763360333835D+01 5,4026225249153D+00 4,1939822277987D-01 1,0198451916252D+00 6,7870954764926D-01 4,9630128342089D+00 6,8565840666925D-01 5,4923841779735D+00
2,6582342868852D+01 5,2699897260450D+00 4,3417729454256D-01 1,0260998512462D+00 6,8123932424120D-01 4,8524494529789D+00 6,9091836160868D-01 5,4189363568525D+00
2,7421740054683D+01 5,1368787972702D+00 4,4869063851527D-01 1,0317195150557D+00 6,8312608160878D-01 4,7402719196574D+00 6,9544368491603D-01 5,3421387647269D+00
2,8282670259155D+01 5,0036962581718D+00 4,6289846512033D-01 1,0367117152371D+00 6,8439258004541D-01 4,6268696229678D+00 6,9925833607184D-01 5,2623490713254D+00
2,9166269601964D+01 4,8708067100926D+00 4,7676057542227D-01 1,0410811457597D+00 6,8505923285980D-01 4,5125919562800D+00 7,0238485962673D-01 5,1798949503739D+00
3,0073816217771D+01 4,7385345827302D+00 4,9023630654679D-01 1,0448293348926D+00 6,8514443386219D-01 4,3977539773305D+00 7,0484386639368D-01 5,0950753837694D+00
3,1006623744976D+01 4,6071689372691D+00 5,0328472271438D-01 1,0479545360426D+00 6,8466428445920D-01 4,2826379174807D+00 7,0665412777675D-01 5,0081609876239D+00
3,1966076829459D+01 4,4769669595665D+00 5,1586428775413D-01 1,0504517277540D+00 6,8363313946417D-01 4,1674954456050D+00 7,0783205696340D-01 4,9193949903946D+00
3,2953666628324D+01 4,3481543968011D+00 5,2793297426574D-01 1,0523121770607D+00 6,8206355251613D-01 4,0525506866083D+00 7,0839199191051D-01 4,8289948631016D+00
3,3970990809896D+01 4,2209307972526D+00 5,3944848194373D-01 1,0535238761338D+00 6,7996633066089D-01 3,9380032399426D+00 7,0834628967299D-01 4,7371546016323D+00
3,5019718049979D+01 4,0954712568954D+00 5,5036807383431D-01 1,0540717606066D+00 6,7735069809408D-01 3,8240300661810D+00 7,0770551506119D-01 4,6440444006981D+00
3,6101676791212D+01 3,9719299125844D+00 5,6064884924056D-01 1,0539388011948D+00 6,7422396867498D-01 3,7107866189608D+00 7,0647853496946D-01 4,5498116319647D+00
3,7218748731845D+01 3,8504434352421D+00 5,7024834411389D-01 1,0531064403450D+00 6,7059149134545D-01 3,5984128820191D+00 7,0467280136225D-01 4,4545844305309D+00
3,8373010840697D+01 3,7311340863966D+00 5,7912464021609D-01 1,0515537189381D+00 6,6645719594030D-01 3,4870326145623D+00 7,0229411545235D-01 4,3584733251460D+00
3,9566593342204D+01 3,6141088448851D+00 5,8723702009181D-01 1,0492543289132D+00 6,6182304737697D-01 3,3767575017282D+00 6,9934639187931D-01 4,2615764549060D+00
4,0801857235110D+01 3,4994580969086D+00 5,9454651287898D-01 1,0461763949433D+00 6,5668942772272D-01 3,2676822494951D+00 6,9583104557308D-01 4,1639753306881D+00
4,2081270029383D+01 3,3872486496592D+00 6,0101611263293D-01 1,0422822561112D+00 6,5105426289806D-01 3,1598821321364D+00 6,9174618996040D-01 4,0657312486717D+00
4,3407459001824D+01 3,2775195831612D+00 6,0661137871783D-01 1,0375310857995D+00 6,4491307725777D-01 3,0534092190746D+00 6,8708710860807D-01 3,9668856163825D+00
4,4783246699807D+01 3,1702820319466D+00 6,1130005373946D-01 1,0318783458802D+00 6,3825921191504D-01 2,9482929408526D+00 6,8184710418099D-01 3,8674609308224D+00
4,6211633189406D+01 3,0655239881867D+00 6,1505222728825D-01 1,0252768783352D+00 6,3108415222774D-01 2,8445429189941D+00 6,7601792292109D-01 3,7674584961657D+00
4,7695813807272D+01 2,9632157597961D+00 6,1783995387207D-01 1,0176777785534D+00 6,2337752779840D-01 2,7421567009538D+00 6,6958999046901D-01 3,6668704873679D+00
4,9239196912496D+01 2,8633123719985D+00 6,1963741665930D-01 1,0090324694096D+00 6,1512722163629D-01 2,6411284383547D+00 6,6255198738513D-01 3,5656929919071D+00
5,0845403886614D+01 2,7657531306780D+00 6,2042136412721D-01 9,9929619445171D-01 6,0631964306261D-01 2,5414554899942D+00 6,5488962287690D-01 3,4639354650450D+00
5,2518286885475D+01 2,6704605307588D+00 6,2017198335851D-01 9,8843511343529D-01 5,9693967312947D-01 2,4431389878161D+00 6,4658459718360D-01 3,3616142089570D+00
5,4261928839243D+01 2,5773474609022D+00 6,1887360959491D-01 9,7643055964490D-01 5,8697011880948D-01 2,3461815730232D+00 6,3761365828964D-01 3,2587465039490D+00
5,6080661204262D+01 2,4863246265278D+00 6,1651559953375D-01 9,6327041608979D-01 5,7639275003551D-01 2,2505892826498D+00 6,2795020551189D-01 3,1553528907621D+00
5,7979010707454D+01 2,3973090644558D+00 6,1309418708330D-01 9,4893459694750D-01 5,6518950048352D-01 2,1563692856744D+00 6,1756773249589D-01 3,0514571705724D+00
5,9961841361271D+01 2,3102167198857D+00 6,0861390246984D-01 9,3338140230398D-01 5,5334246757264D-01 2,0635193182090D+00 6,0644039318780D-01 2,9470834705995D+00
6,2034141441262D+01 2,2249445438152D+00 6,0308746307553D-01 9,1654762731568D-01 5,4083123799413D-01 1,9720207031784D+00 5,9454045496052D-01 2,8422503753233D+00
6,4201218756637D+01 2,1413739862268D+00 5,9653408142621D-01 8,9836531858864D-01 5,2763201441487D-01 1,8818560841083D+00 5,8183655353342D-01 2,7369872286597D+00
6,6468523131570D+01 2,0593773274886D+00 5,8897826440854D-01 8,7878109586639D-01 5,1371745173413D-01 1,7930265929427D+00 5,6829232520668D-01 2,6313550007446D+00
6,8841681908938D+01 1,9788102553326D+00 5,8045074114767D-01 8,5777356338151D-01 4,9905709373198D-01 1,7055371347722D+00 5,5386220923577D-01 2,5254405821730D+00
7,1326464446579D+01 1,8995245276558D+00 5,7098988211424D-01 8,3535871337853D-01 4,8361982921600D-01 1,6193852570515D+00 5,3849276843278D-01 2,4193455354979D+00
7,3928711109812D+01 1,8213823819152D+00 5,6064410069014D-01 8,1158075649931D-01 4,6737574777663D-01 1,5345698278366D+00 5,2213249934737D-01 2,3131787592509D+00
7,6654209008346D+01 1,7442363401423D+00 5,4947447305839D-01 7,8650944731210D-01 4,5029425674133D-01 1,4510846214357D+00 5,0473697317901D-01 2,2070361102235D+00
7,9508691996280D+01 1,6679042108279D+00 5,3755768557924D-01 7,6024679777942D-01 4,3234449053236D-01 1,3689080365849D+00 4,8626477964435D-01 2,1010227374472D+00
8,2497574394046D+01 1,5922110071599D+00 5,2498756305929D-01 7,3292243786968D-01 4,1349967714992D-01 1,2880288481732D+00 4,6667257472250D-01 1,9952804698481D+00
8,5625950988413D+01 1,5169932043445D+00 5,1187637869647D-01 7,0465993905593D-01 3,9373825708348D-01 1,2084599792275D+00 4,4591814633647D-01 1,8900238440546D+00
8,8898313002559D+01 1,4420748331108D+00 4,9835736480776D-01 6,7558740303747D-01 3,7304311917721D-01 1,1302346334374D+00 4,2396376302085D-01 1,7855793926404D+00
9,2318335073632D+01 1,3673409457901D+00 4,8458635026047D-01 6,4590727088917D-01 3,5140487549235D-01 1,0534059178405D+00 4,0077673989369D-01 1,6823364115543D+00
9,5888697734041D+01 1,2928266925717D+00 4,7073886767707D-01 6,1593436604591D-01 3,2882270731330D-01 9,7815437749893D-01 3,7634151272549D-01 1,5807943994512D+00
9,9610767877799D+01 1,2186707092954D+00 4,5700704231602D-01 5,8607569931797D-01 3,0530220919660D-01 9,0482402904881D-01 3,5066143018382D-01 1,4816137574572D+00
1,0348435023433D+02 1,1450881544184D+00 4,4359604430415D-01 5,5676186052463D-01 2,8086139288522D-01 8,3382076872960D-01 3,2375245739499D-01 1,3856151370827D+00
1,0750731457921D+02 1,0725306314599D+00 4,3071928550525D-01 5,2835226580988D-01 2,5553592708837D-01 7,6553233451301D-01 2,9563371949554D-01 1,2936964621496D+00
1,1167548922291D+02 1,0018015733191D+00 4,1858632981982D-01 5,0117811292037D-01 2,2937449809313D-01 7,0046923312642D-01 2,6632766670741D-01 1,2068161375507D+00
1,1598223496596D+02 9,3395428489280D-01 4,0739083077543D-01 4,7565083373060D-01 2,0243717233328D-01 6,3939906406985D-01 2,3587790245534D-01 1,1261067569231D+00
1,2041837409142D+02 8,7019386094849D-01 3,9731203250522D-01 4,5225592658540D-01 1,7479303575937D-01 5,8324945542109D-01 2,0435392338225D-01 1,0527438701360D+00
1,2497203059809D+02 8,1195179840468D-01 3,8851719860422D-01 4,3149177095489D-01 1,4652023477444D-01 5,3301656503205D-01 1,7184873755043D-01 9,8790514634152D-01
1,2962871895982D+02 7,6088495929128D-01 3,8114946784809D-01 4,1385824728780D-01 1,1771233492517D-01 4,8976753307399D-01 1,3848038549129D-01 9,3285693852596D-01
1,3437136187741D+02 7,1881373043205D-01 3,7531923038886D-01 3,9977857696309D-01 8,8473326736748D-02 4,5462237093412D-01 1,0437721314275D-01 8,8874618624078D-01
1,3918068081974D+02 6,8759725118868D-01 3,7110652932072D-01 3,8951660472489D-01 5,8910045771034D-02 4,2875518748820D-01 6,9704808578188D-02 8,5653137588957D-01
1,4403553330932D+02 6,6877792715161D-01 3,6857315038018D-01 3,8322772279216D-01 2,9129146790193D-02 4,1318218542917D-01 3,4663508192473D-02 8,3700503773020D-01
1,4891348098213D+02 6,6327845079072D-01 3,6776076619079D-01 3,8109764315124D-01 -7,6886002137392D-04 4,0848419350311D-01 -5,5450800905974D-04 8,3070229067071D-01
